Ident	IATA	GridLevel	StationType	Latitude	Longitude	MapworldX	MapworldY	FullName	State
KSHV	SHV	2	1	32.449	-93.826	0	0	SHREVEPORT REGL	LA
KSIK	SIK	6	1	36.901	-89.562	0	0	SIKESTON MEML MUN	MO
KSIV	SIV	6	1	39.117	-87.451	0	0	SULLIVAN CO	IN
KSIY	SIY	4	1	41.782	-122.469	0	0	SISKIYOU CO	CA
KSJC	SJC	3	1	37.364	-121.93	0	0	SAN JOSE INTL	CA
KSJN	SJN	5	1	34.521	-109.38	0	0	ST JOHNS INDUSTRIAL	AZ
KSJT	SJT	2	1	31.36	-100.498	0	0	SAN ANGELO REGL/MATHIS	TX
KSJX	SJX	6	1	45.693	-85.568	0	0	BEAVER I	MI
KSKA	SKA	6	1	47.616	-117.658	0	0	FAIRCHILD AFB	WA
KSKF	SKF	6	1	29.385	-98.584	0	0	KELLY AFB	TX
KSKI	SKI	6	1	42.381	-94.981	0	0	SAC CITY MUN	IA
KSKX	SKX	6	1	36.459	-105.674	0	0	TAOS MUN	NM
KSKY	SKY	6	1	41.434	-82.653	0	0	GRIFFING-SANDUSKY	OH
KSLB	SLB	6	1	42.599	-95.242	0	0	STORM LAKE MUN	IA
KSLC	SLC	1	1	40.789	-111.98	0	0	SALT LAKE CITY INTL	UT
KSLE	SLE	4	1	44.91	-123.002	0	0	MC NARY	OR
KSLG	SLG	6	1	36.191	-94.491	0	0	SMITH	AR
KSLI	SLI	6	1	33.79	-118.051	0	0	LOS ALAMITOS AAF	CA
KSLK	SLK	4	1	44.386	-74.207	0	0	ADIRONDACK REGL	NY
KSLN	SLN	2	1	38.792	-97.651	0	0	SALINA MUN	KS
KSLO	SLO	5	1	38.644	-88.964	0	0	SALEM-LECKRONE	IL
KSLR	SLR	6	1	33.161	-95.621	0	0	SULPHUR SPRINGS MUN	TX
KSLT	SLT	5	1	41.517	-77.967	0	0		
KSMD	SMD	6	1	41.144	-85.153	0	0	SMITH	IN
KSME	SME	6	1	37.054	-84.617	0	0	SOMERSET-PULASKI CO-WILSON	KY
KSMF	SMF	4	1	38.697	-121.593	0	0	SACRAMENTO INTL	CA
KSMN	SMN	6	1	45.122	-113.883	0	0	LEMHI CO	ID
KSMO	SMO	4	1	34.018	-118.453	0	0	SANTA MONICA MUN	CA
KSMP	SMP	4	1	47.283	-121.329	0	0		
KSMQ	SMQ	6	1	40.627	-74.672	0	0	SOMERSET	NJ
KSMS	SMS	6	1	33.997	-80.362	0	0	SUMTER MUN	SC
KSMX	SMX	2	1	34.9	-120.458	0	0	SANTA MARIA PUB/CAPT HANCOCK	CA
KSNA	SNA	4	1	33.677	-117.87	0	0	JOHN WAYNE-ORANGE CO	CA
KSNH	SNH	6	1	35.171	-88.216	0	0	SAVANNAH-HARDIN CO	TN
KSNK	SNK	6	1	32.694	-100.952	0	0	WINSTON	TX
KSNL	SNL	6	1	35.358	-96.943	0	0	SHAWNEE MUN	OK
KSNS	SNS	2	1	36.665	-121.608	0	0	SALINAS MUN	CA
KSNY	SNY	4	1	41.103	-102.985	0	0	SIDNEY MUN	NE
KSOP	SOP	5	1	35.239	-79.392	0	0	MOORE CO	NC
KSOW	SOW	6	1	34.268	-110.007	0	0	SHOW LOW MUN	AZ
KSOY	SOY	6	1	43.133	-96.19	0	0	SIOUX CENTER MUN	IA
KSPA	SPA	5	1	34.917	-81.958	0	0	SPARTANBURG DOWNTOWN MEML	SC
KSPB	SPB	6	1	45.772	-122.864	0	0	SCAPPOOSE INDUSTRIAL	OR
KSPF	SPF	6	1	44.481	-103.778	0	0	BLACK HILLS-ICE	SD
KSPG	SPG	6	1	27.766	-82.627	0	0	WHITTED	FL
KSPH	SPH	6	1	32.984	-93.413	0	0	SPRINGHILL	LA
KSPI	SPI	4	1	39.845	-89.679	0	0	CAPITAL	IL
KSPS	SPS	4	1	33.99	-98.494	0	0	SHEPPARD AFB/WICHITA FALLS MUN	TX
KSPW	SPW	6	1	43.168	-95.203	0	0	SPENCER MUN	IA
KSPX	SPX	6	1	29.509	-95.053	0	0	HOUSTON GULF	TX
KSQI	SQI	6	1	41.743	-89.678	0	0	WHITESIDE CO-BITTORF	IL
KSQL	SQL	6	1	37.514	-122.25	0	0	SAN CARLOS	CA
KSRB	SRB	6	1	36.057	-85.532	0	0	UPPER CUMBERLAND REGL	TN
KSRC	SRC	6	1	35.212	-91.739	0	0	SEARCY MUN	AR
KSRQ	SRQ	4	1	27.396	-82.556	0	0	SARASOTA-BRADENTON	FL
KSRR	SRR	6	1	33.464	-105.535	0	0	SIERRA BLANCA REGL	NM
KSSC	SSC	6	1	33.975	-80.471	0	0	SHAW AFB	SC
KSSF	SSF	6	1	29.338	-98.471	0	0	STINSON MUN	TX
KSSI	SSI	4	1	31.153	-81.393	0	0	MC KINNON	GA
KSSM	SSM	5	1	46.467	-84.367	0	0		
KSSN	SSN	6	1	42.718	-76.885	0	0	SENECA AAF	NY
KSSO	SSO	5	1	32.267	-109.267	0	0		
KSSQ	SSQ	6	1	45.734	-91.922	0	0	SHELL LAKE MUN	WI
KSSU	SSU	5	1	37.767	-80.317	0	0		
KSTC	STC	4	1	45.546	-94.058	0	0	ST CLOUD REGL	MN
KSTE	STE	6	1	44.546	-89.53	0	0	STEVENS POINT MUN	WI
KSTF	STF	6	1	33.436	-88.849	0	0	BRYAN	MS
KSTJ	STJ	4	1	39.772	-94.912	0	0	ROSECRANS MEML	MO
KSTK	STK	6	1	40.618	-103.267	0	0	STERLING MUN	CO
KSTL	STL	1	1	38.749	-90.362	0	0	LAMBERT-ST LOUIS INTL	MO
KSTP	STP	6	1	44.935	-93.06	0	0	ST PAUL DOWNTOWN-HOLMAN	MN
KSTS	STS	3	1	38.51	-122.814	0	0	SONOMA CO	CA
KSUA	SUA	6	1	27.182	-80.222	0	0	WITHAM	FL
KSUD	SUD	6	1	35.788	-96.659	0	0	STROUD MUN	OK
KSUE	SUE	6	1	44.844	-87.423	0	0	DOOR CO CHERRYLAND	WI
KSUN	SUN	3	1	43.506	-114.299	0	0	FRIEDMAN MEML	ID
KSUS	SUS	6	1	38.664	-90.652	0	0	SPIRIT OF ST LOUIS	MO
KSUT	SUT	6	1	33.93	-78.077	0	0	BRUNSWICK CO	NC
KSUU	SUU	6	1	38.263	-121.928	0	0	TRAVIS AFB	CA
KSUW	SUW	6	1	46.692	-92.097	0	0	BONG	WI
KSUX	SUX	4	1	42.404	-96.386	0	0	SIOUX GATEWAY	IA
KSVC	SVC	5	1	32.638	-108.159	0	0	GRANT CO	NM
KSVE	SVE	5	1	40.378	-120.575	0	0	SUSANVILLE MUN	CA
KSVH	SVH	6	1	35.768	-80.957	0	0	STATESVILLE MUN	NC
KSVN	SVN	6	1	32.01	-81.148	0	0	HUNTER AAF	GA
KSWF	SWF	4	1	41.506	-74.106	0	0	STEWART INTL	NY
KSWI	SWI	6	1	33.627	-96.586	0	0	SHERMAN MUN	TX
KSWO	SWO	6	1	36.163	-97.088	0	0	STILLWATER MUN	OK
KSWT	SWT	6	1	40.868	-97.111	0	0	SEWARD MUN	NE
KSWW	SWW	6	1	32.469	-100.468	0	0	AVENGER	TX
KSXL	SXL	6	1	38.234	-80.873	0	0	SUMMERSVILLE	WV
KSXT	SXT	4	1	42.616	-123.365	0	0		
KSYF	SYF	6	1	39.763	-101.796	0	0	CHEYENNE CO MUN	KS
KSYI	SYI	6	1	35.561	-86.445	0	0	BOMAR-SHELBYVILLE MUN	TN
KSYN	SYN	6	1	44.478	-93.018	0	0	STANTON	MN
KSYR	SYR	1	1	43.112	-76.108	0	0	SYRACUSE HANCOCK INTL	NY
KSYV	SYV	6	1	31.56	-83.897	0	0	SYLVESTER	GA
KSZL	SZL	5	1	38.73	-93.55	0	0	WHITEMAN AFB	MO
KSZP	SZP	6	1	34.349	-119.062	0	0	SANTA PAULA	CA
KSZT	SZT	6	1	48.302	-116.56	0	0	WALL	ID
KSZY	SZY	6	1	35.205	-88.499	0	0	SIBLEY	TN
KT00	T00	6	1	29.77	-94.664	0	0	CHAMBERS CO	TX
KT03	T03	6	1	36.093	-111.384	0	0	TUBA CITY	AZ
KT05	T05	6	1	26.563	-97.44	0	0	JOHNSON	TX
KT08	T08	6	1	45.471	-89.807	0	0	TOMAHAWK REGL	WI
KT12	T12	6	1	30.648	-93.917	0	0	KIRBYVILLE	TX
KT13	T13	6	1	29.819	-99.788	0	0	LEWIS RANCH	TX
KT14	T14	6	1	32.952	-96.096	0	0	TAYLOR	TX
KT15	T15	6	1	31.342	-96.853	0	0	MARLIN	TX
KT18	T18	6	1	27.208	-98.122	0	0	BROOKS CO	TX
KT19	T19	6	1	27.884	-98.6	0	0	DUVAL-FREER	TX
KT20	T20	6	1	29.53	-97.464	0	0	GONZALES MUN	TX
KT23	T23	6	1	32.72	-99.268	0	0	ALBANY MUN	TX
KT24	T24	6	1	31.235	-93.984	0	0	PINELAND MUN	TX
KT26	T26	6	1	29.11	-96.4	0	0	FLYING V RANCH	TX
KT27	T27	6	1	31.722	-106.24	0	0	WEST TEXAS	TX
KT28	T28	6	1	31.107	-98.198	0	0	LAMPASAS	TX
KT30	T30	6	1	28.822	-99.11	0	0	MC KINLEY	TX
KT31	T31	6	1	33.21	-96.744	0	0	AERO COUNTRY	TX
KT32	T32	6	1	33.572	-96.91	0	0	SUDDEN STOP	TX
KT34	T34	6	1	29.162	-95.452	0	0	CAMERON	TX
KT35	T35	6	1	30.881	-96.973	0	0	CAMERON MUN	TX
KT36	T36	6	1	31.148	-90.169	0	0	PITTMAN MEML	MS
KT39	T39	6	1	33.583	-98.619	0	0	ARCHER CITY MUN	TX
KT40	T40	6	1	33.901	-97.167	0	0	MC GEHEE CATFISH RESTAURANT	OK
KT41	T41	6	1	29.67	-95.064	0	0	LA PORTE MUN	TX
KT43	T43	6	1	27.911	-97.222	0	0	MC CAMPBELL	TX
KT45	T45	6	1	35.362	-101.366	0	0	PANHANDLE-CARSON CO	TX
KT47	T47	6	1	33.862	-98.492	0	0	KICKAPOO DOWNTOWN	TX
KT48	T48	6	1	32.868	-96.228	0	0	PHILLIPS FLYING RANCH	TX
KT49	T49	6	1	32.214	-101.524	0	0	BIG SPRING MC MAHON-WRINKLE	TX
KT50	T50	6	1	30.935	-99.818	0	0	MENARD CO	TX
KT51	T51	6	1	30.045	-95.667	0	0	MAY	TX
KT53	T53	6	1	27.78	-97.693	0	0	NUECES CO	TX
KT56	T56	6	1	31.307	-95.406	0	0	HOUSTON CO	TX
KT58	T58	6	1	33.333	-97.23	0	0	IRONHEAD	TX
KT59	T59	6	1	35.453	-100.202	0	0	WHEELER MUN	TX
KT60	T60	6	1	33.173	-100.199	0	0	STONEWALL CO	TX
KT65	T65	6	1	26.179	-97.973	0	0	MID VALLEY	TX
KT67	T67	6	1	32.932	-97.412	0	0	HICKS	TX
KT69	T69	6	1	28.04	-97.544	0	0	SAN PATRICIO CO	TX
KT70	T70	6	1	29.132	-100.475	0	0	LAUGHLIN AFB AUX NO 1	TX
KT71	T71	6	1	29.086	-97.269	0	0	CUERO MUN	TX
KT72	T72	6	1	30.871	-96.622	0	0	HEARNE MUN	TX
KT73	T73	6	1	34.676	-80.683	0	0	KIRK AIR BASE	SC
KT74	T74	6	1	30.572	-97.444	0	0	TAYLOR MUN	TX
KT77	T77	6	1	29.632	-104.376	0	0	PRESIDIO LELY INTL	TX
KT78	T78	6	1	30.078	-94.701	0	0	LIBERTY MUN	TX
KT79	T79	6	1	29.558	-95.33	0	0	SKYWAY MANOR	TX
KT80	T80	6	1	27.551	-98.032	0	0	KLEBERG CO	TX
KT82	T82	6	1	30.244	-98.91	0	0	GILLESPIE CO	TX
KT84	T84	6	1	28.955	-95.976	0	0	FEHMEL DUSTING SERVICE	TX
KT85	T85	6	1	29.314	-97.139	0	0	YOAKUM MUN	TX
KT86	T86	6	1	26.97	-99.249	0	0	ZAPATA CO	TX
KT88	T88	6	1	32.472	-100.922	0	0	COLORADO CITY	TX
KT89	T89	6	1	29.344	-98.852	0	0	CASTROVILLE MUN	TX
KT90	T90	6	1	29.806	-94.433	0	0	CHAMBERS CO-WINNIE STOWELL	TX
KT91	T91	6	1	29.73	-97.662	0	0	CARTER MEML	TX
KT92	T92	6	1	30.732	-99.185	0	0	MASON CO	TX
KT93	T93	6	1	36.443	-100.126	0	0	FOLLETT-LIPSCOMB CO	TX
KT94	T94	6	1	29.575	-98.463	0	0	TWIN OAKS	TX
KT97	T97	6	1	28.656	-96.683	0	0	CALHOUN CO	TX
KTAD	TAD	1	1	37.261	-104.342	0	0	STOKES	CO
KTAN	TAN	6	1	41.876	-71.019	0	0	TAUNTON MUN	MA
KTAZ	TAZ	6	1	39.534	-89.328	0	0	TAYLORVILLE MUN	IL
KTBC	TBC	5	1	36.117	-111.267	0	0		
KTBE	TBE	5	1	37.267	-103.6	0	0		
KTBN	TBN	5	1	37.744	-92.142	0	0	WAYNESVILLE REGL AT FORNEY FLD	MO
KTBR	TBR	6	1	32.484	-81.738	0	0	-BULLOCH CO	GA
KTCC	TCC	3	1	35.183	-103.604	0	0	TUCUMCARI MUN	NM
KTCL	TCL	2	1	33.221	-87.612	0	0	TUSCALOOSA MUN	AL
KTCM	TCM	6	1	47.139	-122.477	0	0	MC CHORD AFB	WA
KTCS	TCS	2	1	33.237	-107.272	0	0	TRUTH OR CONSEQUENCES MUN	NM
KTCY	TCY	6	1	37.691	-121.443	0	0	TRACY MUN	CA
KTDF	TDF	6	1	36.286	-78.985	0	0	PERSON CO	NC
KTDO	TDO	6	1	46.478	-122.809	0	0	TOLEDO-WINLOCK CARLSON MEML	WA
KTDW	TDW	6	1	35.171	-101.826	0	0	TRADEWIND	TX
KTDZ	TDZ	6	1	41.566	-83.483	0	0	METCALF	OH
KTEB	TEB	6	1	40.851	-74.061	0	0	TETERBORO	NJ
KTEL	TEL	6	1	38.019	-86.692	0	0	PERRY CO MUN	IN
KTEW	TEW	6	1	42.568	-84.425	0	0	MASON JEWETT	MI
KTEX	TEX	6	1	37.955	-107.91	0	0	TELLURIDE REGL	CO
KTGC	TGC	6	1	35.935	-88.849	0	0	GIBSON CO	TN
KTGI	TGI	6	1	37.826	-75.998	0	0	TANGIER I	VA
KTHA	THA	6	1	35.382	-86.248	0	0	TULLAHOMA REGL/NORTHERN	TN
KTHM	THM	6	1	47.577	-115.286	0	0	THOMPSON FALLS	MT
KTHP	THP	6	1	43.66	-108.214	0	0	HOT SPRINGS CO-MUN	WY
KTHV	THV	6	1	39.917	-76.875	0	0	YORK	PA
KTIK	TIK	6	1	35.415	-97.388	0	0	TINKER AFB	OK
KTIW	TIW	6	1	47.269	-122.579	0	0	TACOMA NARROWS	WA
KTIX	TIX	4	1	28.516	-80.8	0	0	SPACE COAST REGL	FL
KTKI	TKI	6	1	33.179	-96.593	0	0	MC KINNEY MUN	TX
KTKO	TKO	6	1	39.803	-98.222	0	0	MANKATO	KS
KTKX	TKX	6	1	36.231	-90.037	0	0	KENNETT MEML	MO
KTLH	TLH	1	1	30.398	-84.351	0	0	TALLAHASSEE REGL	FL
KTLR	TLR	6	1	36.158	-119.328	0	0	MEFFORD	CA
KTMA	TMA	6	1	31.43	-83.489	0	0	MYERS	GA
KTMB	TMB	6	1	25.649	-80.433	0	0	KENDALL-TAMIAMI EXECUTIVE	FL
KTNP	TNP	6	1	34.133	-115.946	0	0	TWENTYNINE PALMS	CA
KTNT	TNT	6	1	25.863	-80.898	0	0	DADE-COLLIER TRNG & TRANSITION	FL
KTNU	TNU	6	1	41.677	-93.022	0	0	NEWTON MUN	IA
KTOA	TOA	4	1	33.804	-118.341	0	0	ZAMPERINI	CA
KTOB	TOB	6	1	44.02	-92.833	0	0	DODGE CENTER	MN
KTOC	TOC	6	1	34.595	-83.298	0	0	TOCCOA-LETOURNEAU	GA
KTOI	TOI	5	1	31.862	-86.014	0	0	TROY MUN	AL
KTOL	TOL	2	1	41.588	-83.808	0	0	TOLEDO EXPRESS	OH
KTOP	TOP	4	1	39.069	-95.625	0	0	BILLARD MUN	KS
KTOR	TOR	6	1	42.065	-104.155	0	0	TORRINGTON MUN	WY
KTOU	TOU	5	1	48.3	-124.633	0	0		
KTPA	TPA	1	1	27.977	-82.535	0	0	TAMPA INTL	FL
KTPF	TPF	6	1	27.916	-82.45	0	0	KNIGHT	FL
KTPH	TPH	1	1	38.062	-117.089	0	0	TONOPAH	NV
KTPL	TPL	4	1	31.152	-97.408	0	0	DRAUGHON-MILLER CENTRL TX REGL	TX
KTQE	TQE	6	1	41.765	-96.179	0	0	TEKAMAH	NE
KTQK	TQK	6	1	38.475	-100.887	0	0	SCOTT CITY MUN	KS
KTRI	TRI	3	1	36.477	-82.409	0	0	TRI-CITIES REGL TN/VA	TN
KTRK	TRK	4	1	39.32	-120.141	0	0	TRUCKEE-TAHOE	CA
KTRL	TRL	6	1	32.71	-96.269	0	0	TERRELL MUN	TX
KTRM	TRM	4	1	33.629	-116.161	0	0	DESERT RESORTS REGL	CA
KTRX	TRX	6	1	40.085	-93.591	0	0	TRENTON MUN	MO
KTSO	TSO	6	1	40.564	-81.08	0	0	CARROLL CO-TOLSON	OH
KTSP	TSP	6	1	35.137	-118.44	0	0	TEHACHAPI MUN	CA
KTTA	TTA	6	1	35.585	-79.104	0	0	SANFORD-LEE CO REGL	NC
KTTD	TTD	6	1	45.551	-122.402	0	0	PORTLAND-TROUTDALE	OR
KTTF	TTF	6	1	41.942	-83.437	0	0	CUSTER	MI
KTTN	TTN	4	1	40.277	-74.815	0	0	TRENTON MERCER	NJ
KTUL	TUL	2	1	36.199	-95.89	0	0	TULSA INTL	OK
KTUP	TUP	2	1	34.269	-88.771	0	0	TUPELO REGL	MS
KTUS	TUS	2	1	32.118	-110.943	0	0	TUCSON INTL	AZ
KTVB	TVB	6	1	37.134	-92.085	0	0	CABOOL MEML	MO
KTVC	TVC	2	1	44.742	-85.582	0	0	CHERRY CAPITAL	MI
KTVF	TVF	3	1	48.067	-96.184	0	0	THIEF RIVER FALLS REGL	MN
KTVI	TVI	6	1	30.903	-83.883	0	0	THOMASVILLE MUN	GA
KTVK	TVK	6	1	40.684	-92.903	0	0	CENTERVILLE MUN	IA
KTVL	TVL	4	1	38.896	-119.996	0	0	LAKE TAHOE	CA
KTVR	TVR	6	1	32.354	-91.029	0	0	VICKSBURG TALLULAH REGL	LA
KTVY	TVY	6	1	40.613	-112.353	0	0	BOLINDER-TOOELE VALLEY	UT
KTWF	TWF	4	1	42.483	-114.49	0	0	JOSLIN FLD-MAGIC VALLEY REGL	ID
KTWM	TWM	6	1	47.05	-91.747	0	0	HELGESON	MN
KTXK	TXK	2	1	33.455	-93.993	0	0	TEXARKANA REGL-WEBB	AR
KTYL	TYL	6	1	34.453	-110.116	0	0	TAYLOR MUN	AZ
KTYQ	TYQ	6	1	40.032	-86.252	0	0	INDIANAPOLIS TERRY	IN
KTYR	TYR	4	1	32.356	-95.404	0	0	TYLER POUNDS	TX
KTYS	TYS	1	1	35.815	-83.994	0	0	MC GHEE TYSON	TN
KTZR	TZR	6	1	39.903	-83.139	0	0	BOLTON	OH
KTZT	TZT	6	1	41.88	-92.286	0	0	BELLE PLAINE MUN	IA
KTZV	TZV	6	1	36.73	-85.654	0	0	TOMPKINSVILLE-MONROE CO	KY
KU00	U00	6	1	44.676	-113.353	0	0	LEADORE	ID
KU01	U01	6	1	42.798	-112.827	0	0	AMERICAN FALLS	ID
KU02	U02	6	1	43.214	-112.349	0	0	MC CARLEY	ID
KU03	U03	6	1	42.593	-114.797	0	0	BUHL MUN	ID
KU05	U05	6	1	46.321	-113.306	0	0	RIDDICK	MT
KU06	U06	6	1	42.048	-110.968	0	0	COKEVILLE MUN	WY
KU07	U07	6	1	37.548	-110.715	0	0	BULLFROG BASIN	UT
KU08	U08	6	1	36.57	-114.446	0	0	PERKINS	NV
KU09	U09	6	1	48.484	-108.77	0	0	FT BELKNAP AGENCY	MT
KU10	U10	6	1	42.11	-111.903	0	0	PRESTON	ID
KU12	U12	6	1	43.947	-111.686	0	0	STANFORD	ID
KU13	U13	6	1	38.252	-112.227	0	0	JUNCTION	UT
KU14	U14	6	1	39.741	-111.874	0	0	NEPHI MUN	UT
KU17	U17	5	1	37.533	-110.683	0	0		
KU19	U19	6	1	38.96	-112.365	0	0	FILLMORE	UT
KU24	U24	5	1	39.367	-112.517	0	0		
KU25	U25	6	1	43.548	-109.693	0	0	DUBOIS MUN	WY
KU28	U28	5	1	38.983	-110.167	0	0		
KU30	U30	6	1	36.023	-114.337	0	0	TEMPLE BAR	AZ
KU31	U31	5	1	39.467	-117.183	0	0		
KU34	U34	6	1	38.964	-110.229	0	0	GREEN RIVER MUN	UT
KU36	U36	6	1	42.923	-112.884	0	0	ABERDEEN MUN	ID
KU37	U37	6	1	43.46	-112.812	0	0	MIDWAY	ID
KU40	U40	6	1	42.399	-113.558	0	0	ALBION MUN	ID
KU41	U41	6	1	44.168	-112.228	0	0	DUBOIS MUN	ID
KU42	U42	6	1	40.62	-111.994	0	0	SALT LAKE CITY MUN NO 2	UT
KU43	U43	6	1	37.94	-109.348	0	0	MONTICELLO	UT
KU45	U45	6	1	43.957	-115.273	0	0	GRAHAM USFS	ID
KU46	U46	6	1	43.431	-113.059	0	0	BIG SOUTHERN BUTTE	ID
KU48	U48	6	1	43.22	-113.227	0	0	COX'S WELL	ID
KU51	U51	6	1	42.723	-111.87	0	0	BANCROFT MUN	ID
KU52	U52	6	1	38.234	-112.677	0	0	BEAVER MUN	UT
KU53	U53	6	1	44.631	-111.353	0	0	HENRY'S LAKE	ID
KU54	U54	6	1	44.981	-114.736	0	0	BERNARD USFS	ID
KU55	U55	6	1	37.848	-112.394	0	0	PANGUITCH MUN	UT
KU56	U56	6	1	43.646	-111.931	0	0	RIGBY-JEFFERSON CO	ID
KU58	U58	6	1	42.428	-112.111	0	0	DOWNEY	ID
KU59	U59	6	1	43.744	-111.099	0	0	-REED MEML	ID
KU60	U60	6	1	45.135	-115.323	0	0	BIG CREEK	ID
KU61	U61	6	1	43.948	-114.11	0	0	TWIN BRIDGES EMERGENCY	ID
KU62	U62	6	1	43.906	-113.601	0	0	MACKAY	ID
KU63	U63	6	1	44.417	-115.318	0	0	BRUCE MEADOWS	ID
KU65	U65	6	1	43.31	-113.934	0	0	CAREY	ID
KU68	U68	6	1	44.912	-108.448	0	0	NORTH BIG HORN CO	WY
KU69	U69	6	1	40.194	-110.382	0	0	DUCHESNE MUN	UT
KU70	U70	6	1	44.495	-116.017	0	0	CASCADE	ID
KU72	U72	6	1	44.593	-114.824	0	0	UPPER LOON CREEK USFS	ID
KU74	U74	6	1	40.415	-116.563	0	0	CRESCENT VALLEY	NV
KU75	U75	6	1	36.637	-116.414	0	0	JACKASS	NV
KU76	U76	6	1	43.133	-115.731	0	0	MOUNTAIN HOME MUN	ID
KU77	U77	6	1	40.144	-111.663	0	0	SPANISH FORK-SPRINGVILLE	UT
KU78	U78	6	1	42.643	-111.582	0	0	TIGERT	ID
KU79	U79	6	1	45.381	-115.198	0	0	CHAMBERLAIN USFS	ID
KU81	U81	6	1	45.293	-114.95	0	0	COLD MEADOWS USFS	ID
KU82	U82	6	1	44.751	-116.448	0	0	COUNCIL MUN	ID
KU84	U84	6	1	44.731	-116.094	0	0	DONNELLY	ID
KU86	U86	6	1	43.339	-114.797	0	0	CAMAS CO	ID
KU87	U87	6	1	43.917	-114.798	0	0	SMILEY CREEK	ID
KU88	U88	6	1	44.07	-115.933	0	0	GARDEN VALLEY	ID
KU89	U89	6	1	42.947	-115.331	0	0	GLENNS FERRY MUN	ID
KU91	U91	6	1	42.368	-115.885	0	0	GRASMERE	ID
KU92	U92	6	1	43.678	-113.602	0	0	ANTELOPE VALLEY	ID
KU93	U93	6	1	43.284	-114.396	0	0	MAGIC RESERVOIR	ID
KU94	U94	6	1	42.581	-114.139	0	0	HAZELTON MUN	ID
KU96	U96	6	1	37.445	-110.571	0	0	BLACK MEML	UT
KU97	U97	6	1	43.841	-113.047	0	0	HOWE	ID
KU98	U98	6	1	43.822	-115.852	0	0	IDAHO CITY USFS	ID
KU99	U99	6	1	43.039	-113.734	0	0	LAIDLAW CORRALS	ID
KUAO	UAO	6	1	45.249	-122.771	0	0	AURORA STATE	OR
KUBE	UBE	6	1	45.507	-91.983	0	0	CUMBERLAND MUN	WI
KUBS	UBS	6	1	33.466	-88.381	0	0	COLUMBUS-LOWNDES CO	MS
KUBX	UBX	6	1	38.07	-91.431	0	0	CUBA MUN	MO
KUCA	UCA	3	1	43.146	-75.386	0	0	ONEIDA CO	NY
KUCP	UCP	6	1	41.026	-80.414	0	0	NEW CASTLE MUN	PA
KUCY	UCY	6	1	36.382	-88.987	0	0	EVERETT-STEWART	TN
KUDD	UDD	6	1	33.749	-116.276	0	0	BERMUDA DUNES	CA
KUDG	UDG	6	1	34.449	-79.891	0	0	DARLINGTON CO JETPORT	SC
KUES	UES	6	1	43.043	-88.238	0	0	WAUKESHA CO	WI
KUGN	UGN	6	1	42.424	-87.869	0	0	WAUKEGAN REGL	IL
KUIL	UIL	3	1	47.939	-124.562	0	0	QUILLAYUTE STATE	WA
KUIN	UIN	2	1	39.944	-91.195	0	0	QUINCY MUN-BALDWIN	IL
KUIZ	UIZ	6	1	42.664	-82.967	0	0	BERZ-MACOMB	MI
KUKF	UKF	6	1	36.223	-81.098	0	0	WILKES CO	NC
KUKI	UKI	4	1	39.127	-123.201	0	0	UKIAH MUN	CA
KUKL	UKL	6	1	38.305	-95.727	0	0	COFFEY CO	KS
KUKT	UKT	6	1	40.437	-75.384	0	0	QUAKERTOWN	PA
KULM	ULM	6	1	44.321	-94.503	0	0	NEW ULM MUN	MN
KULS	ULS	6	1	37.605	-101.374	0	0	ULYSSES	KS
KUMN	UMN	5	1	36.867	-93.883	0	0		
KUMP	UMP	6	1	39.937	-86.047	0	0	INDIANAPOLIS METRO	IN
KUNI	UNI	5	1	39.212	-82.232	0	0	OHIO UNIVERSITY	OH
KUNO	UNO	5	1	36.879	-91.904	0	0	WEST PLAINS MUN	MO
KUNU	UNU	6	1	43.428	-88.705	0	0	DODGE CO	WI
KUNV	UNV	4	1	40.85	-77.849	0	0	UNIVERSITY PARK	PA
KUOS	UOS	6	1	35.205	-85.901	0	0	FRANKLIN CO	TN
KUOX	UOX	4	1	34.386	-89.536	0	0	UNIVERSITY-OXFORD	MS
KUSE	USE	6	1	41.611	-84.128	0	0	FULTON CO	OH
KUTS	UTS	6	1	30.749	-95.589	0	0	HUNTSVILLE MUN	TX
KUUU	UUU	6	1	41.534	-71.283	0	0	NEWPORT STATE	RI
KUUV	UUV	6	1	38.234	-91.164	0	0	SULLIVAN REGL	MO
KUVA	UVA	6	1	29.214	-99.746	0	0	GARNER	TX
KUWL	UWL	6	1	39.876	-85.327	0	0	NEW CASTLE-HENRY CO MUN	IN
KUYF	UYF	6	1	39.935	-83.463	0	0	MADISON CO	OH
KUZA	UZA	6	1	34.988	-81.059	0	0	ROCK HILL/YORK CO/BRYANT	SC
KVAD	VAD	6	1	30.97	-83.194	0	0	MOODY AFB	GA
KVAY	VAY	6	1	39.944	-74.847	0	0	SOUTH JERSEY REGL	NJ
KVBG	VBG	5	1	34.738	-120.589	0	0	VANDENBERG AFB	CA
KVBI	VBI	5	1	49.8	-94.35	0	0		
KVBT	VBT	6	1	36.347	-94.221	0	0	BENTONVILLE MUN/THADEN	AR
KVBW	VBW	6	1	38.367	-78.961	0	0	BRIDGEWATER	VA
KVCB	VCB	6	1	38.378	-121.965	0	0	NUT TREE	CA
KVCT	VCT	3	1	28.853	-96.92	0	0	VICTORIA REGL	TX
KVCV	VCV	6	1	34.595	-117.38	0	0	SOUTHERN CALIFORNIA LOGISTICS	CA
